,endoscopic,control,gastric,duodenal,bleeding,non,invasive,mechanical,ventilation,other,partial,resection,small,intestine,aorto,coronary,bypass,three,arteries,single,internal,mammary,artery,temporary,tracheostomy,open,replacement,aortic,valve,with,tissue,graft,interruption,the,vena,cava,venous,catheterization,not,elsewhere,classified,percutaneous,abdominal,drainage,hemodialysis,esophagogastroduodenoscopy,egd,closed,biopsy,endovascular,total,embolization,occlusion,head,neck,vessels,four,more,continuous,for,less,than,consecutive,hours,transluminal,angioplasty,ptca,endoscopy,mitral,insertion,endotracheal,tube,enteral,infusion,concentrated,nutritional,substances,reduction,fracture,fixation,femur,heart,valvuloplasty,without,one,excisional,debridement,wound,infection,burn,procedures,on,excision,destruction,lesion,brain,transfusion,packed,cells,right,hemicolectomy,implant,pulsation,balloon,colonoscopy,two,thoracentesis,incision,cerebral,meninges,central,catheter,placement,guidance,left,cardiac,renal,dialysis,transplant,liver,spinal,tap,arterial,implantation,automatic,cardioverter,defibrillator,system,aicd,diagnostic,ultrasound,peripheral,vascular,shunt,combined,vessel,s,arteriography,injection,thrombolytic,agent,approach
10,-0.36932683,-0.04125371,-0.09808684,-0.23129119,-0.26034123,-0.06333646,-0.12807195,-0.23753583,-0.4612295,-0.16954458,-0.15730387,-0.29934835,0.08119167,0.09000587,0.042032834,-0.17542979,-0.018216603,-0.03358476,0.20136,-0.29039952,0.169772,0.2625962,-0.045446727,-0.017224923,-0.40503865,-0.19945641,-0.21102582,0.09817032,0.098820396,-0.30239028,-0.03286389,0.21071382,0.015454217,0.026493492,0.7869056,0.6344496,0.2175064,-0.26798704,-0.47688046,0.12942225,0.019218443,-0.40517995,0.15724358,0.30920038,-0.4735608,-0.3235371,-0.10274441,0.26236653,-0.13591711,0.029714603,-0.24915978,0.2372765,0.16448027,-0.10207488,-0.20358363,0.15469298,-0.033099893,-0.066434495,-0.26869375,-0.28628692,0.021888655,0.064258754,-0.17438534,-0.13764918,-0.37401995,-0.1530599,-0.09853771,-0.2359479,-0.1060496,0.3283566,-0.15092914,-0.08684717,-0.1859407,-0.5304836,0.41670993,-0.31238002,0.08822516,-0.35185066,0.14622915,0.2716787,-0.05846775,-0.32514185,-0.026907481,-0.5126599,-0.046837464,-0.38817972,-0.013044828,0.037697732,0.2154907,-0.35984078,0.06621919,-0.19869345,0.008821866,0.4753606,-0.23964244,-0.25618374,0.1982135,0.9032855,0.06350393,-0.3342924,-0.4257071,-0.046072144,0.044943605,-0.39952934,-0.124341354,-0.0016431318,-0.24991122,0.14845385,-0.21452993,0.38272113,-0.085972145,-0.23667724,0.33721775,0.36180347,-0.3053671,-0.3258619,-0.0008920957,-0.22848532,-0.18666579,0.2175727,0.06682943,0.051352434,-0.046894033,-0.027817134,-0.06889499,-0.13023584,-0.14554378,-0.047764678,0.2378683,-0.2743327,0.0644838,0.020057349,-0.088585876,0.15314068,-0.45303226,-0.02522364,-0.1564765,-0.068640396,-0.30502948,-0.058642697,-0.1459788,-0.10931202
11,0.39458495,-0.0023741997,0.18460266,0.5487037,0.18098812,0.18533948,0.28527614,0.37021884,0.18237662,0.07831863,-0.8768869,-0.058811497,-0.2295507,0.33400586,0.24678904,0.35694557,-0.19236019,0.31325933,0.5601112,-0.12988278,0.032793313,0.45686778,0.52121943,-0.43317673,0.2749531,0.22578537,-0.21488552,0.45895526,0.15149942,0.2058577,0.12853493,0.15715288,-0.12172307,0.08074555,0.48571324,0.33794808,0.18920936,-0.4100093,-0.12384616,-0.27679905,0.1080271,0.76716554,0.56638855,0.2943507,0.15770085,0.08987194,0.013491591,0.3417424,0.15990469,0.10464926,-0.3328484,-0.15782407,0.21638617,0.41615683,0.3359001,0.47669986,0.3024532,-0.108775176,0.1597501,-0.10728908,-0.3268546,0.08523558,0.4318606,-0.075659886,0.5343448,0.097086124,0.03029853,0.12615757,0.57495403,0.046041153,0.5954952,0.19337438,0.5299124,-0.07291551,0.09818371,0.22039288,0.10836206,-0.19025755,0.29301053,0.1393061,0.13949277,0.17428505,0.03397396,0.027806915,0.00834942,0.23679549,0.44067937,0.28984788,0.39144734,0.2608531,-0.16112867,0.2175265,-0.22635736,0.28737783,0.37234545,-0.07693508,-0.09146534,-0.19736646,0.07122341,0.5403229,-0.20052317,0.1438897,-0.009295194,-0.03349441,-0.35712498,0.30432585,0.37226358,0.16125196,0.022049434,0.2916385,-0.060861025,-0.1102431,-0.21272111,0.21686791,0.55733025,0.14040536,0.2343762,0.016256105,0.22405438,0.39027315,0.0076333834,-0.25798064,0.09326551,-0.115646236,0.02495333,-0.14896394,-0.0738053,-0.05400118,-0.03477889,0.5109055,0.20196588,0.09989337,0.33660695,-0.16730762,-0.012919048,0.3363058,-0.32185137,-0.033366352,-0.0021490927,0.16437387,0.3550463,-0.08309424
12,-0.641795,-0.4829728,-0.6298937,-0.64935905,-0.8228736,-0.39829654,-0.20231189,-0.4954161,-0.8067322,-0.41306305,-0.48400655,-1.0945139,-0.56129426,-0.388616,-0.28314155,-0.66730887,-0.56873614,-0.45895553,-0.7832133,-0.3190324,-0.4858405,-0.09617322,-0.72859335,-0.38320813,-0.7226494,-0.23813796,-0.693152,-0.5962916,-0.6411831,-0.7142648,-0.63434416,-0.51096994,-0.58484507,-0.36541858,-0.45707682,-0.55105126,-0.58336383,-0.6186936,-0.9228813,-0.3767554,-1.1059016,-0.5687406,-0.29520327,-0.74274886,-0.9223547,-0.55727804,-0.045694217,-0.41577607,-0.54838234,-0.26262173,-0.593736,-0.618241,-0.7360707,-0.39279732,-0.61056626,-0.5771777,-0.4350057,-0.7741869,-0.95819354,-0.5672102,-0.845207,-0.5446443,-0.78339726,-0.7868969,-0.44683653,-0.8208689,-0.08476015,-0.72790354,-0.7426755,-0.15255047,-0.62814873,-0.18750016,-0.2172249,-0.73680854,-0.6304779,-0.6203829,-0.62930155,-0.5096879,-0.8450419,-0.83434564,-0.68335575,-0.54824024,-0.72544193,-0.7807693,-0.30858076,-0.4657423,-0.9183755,-0.49272308,-0.74715835,-0.81738394,-0.5986319,-0.589736,-0.5834446,-1.068703,-0.6360288,-0.7310223,-0.74166113,-0.7090505,-0.64003515,-0.24941695,-0.35723934,-0.57940125,-0.6376795,-0.53819823,-0.7397402,-0.34612632,-0.9644952,-0.30396476,-0.58074665,-0.84838027,-0.349462,-0.37347937,-0.51664305,0.42500597,-0.4619742,-0.51823205,-0.69262636,-1.1811485,-0.67647165,-0.6229083,-0.65446854,-0.6845357,-0.6747179,-0.5845338,-0.046869747,-0.22129327,-0.25377285,0.03547799,-0.2868117,-0.6544414,-0.41640767,-0.55459917,-0.43468216,-0.8634511,-0.6500416,-0.492775,-0.27584848,-0.7333921,-0.6368078,-0.5663119,-0.0104809245,0.14322457
13,-0.1744578,0.011405373,0.30506346,0.10672206,-0.180893,0.057318777,-0.021751681,0.0660736,0.05910712,0.032850813,-0.124194205,-0.11787807,0.4463661,-0.3540577,0.3911104,0.19799569,0.45668736,-0.04344917,-0.15274861,0.15970126,0.3014346,-0.14463992,0.018457701,0.16533549,0.47337437,0.0323363,-0.22448216,-0.24909535,-0.35049844,-0.04892593,-0.71669704,0.2080065,0.003532129,-0.060558062,-0.20045188,-0.35702905,0.13573177,0.34784132,0.00833149,-0.13565315,-0.37656063,0.4572027,0.22294341,0.3970818,0.7224089,0.23886885,-0.016428644,0.15552568,-0.17697899,0.093080655,-0.2424094,0.6306796,0.1546048,0.118167825,0.33624923,-0.30800265,0.0050724796,-0.17948535,-0.22994965,-0.45997825,-0.23137365,-0.5590705,-0.10109432,-0.45668373,0.34690624,0.4356112,0.0032979727,-0.0701481,-0.12213831,0.45781514,0.4437562,0.23329285,0.18554176,0.25653723,0.35688773,-0.25461465,0.13056472,-0.007143617,-0.28214297,0.5429834,0.100296855,-0.025018837,0.26011994,-0.2431067,0.0167926,-0.06660181,0.28703168,-0.22976418,-0.3118482,-0.0769146,-0.22457269,-0.20139916,-0.14611249,-0.10539908,-0.5438059,-0.58260965,0.09214744,-0.20072088,-0.15286475,-0.019315751,-0.018425079,-0.0009167602,0.21938494,0.30588493,0.037495375,-0.051744435,0.63772184,0.10105178,-0.3082233,-0.4507477,0.2889431,0.4598466,0.3410275,-0.4142492,-0.033296235,0.05680693,-0.15281026,0.6574425,-0.053566538,-0.30276403,-0.07764349,0.35263005,0.17781517,0.1881859,-0.17790496,0.78941417,0.40726298,-0.44906384,-0.1441794,-0.08409778,-0.23079142,0.28710526,-0.09538206,0.030233487,-0.08202314,-0.18825853,-0.13098891,0.19983564,0.2897766,0.092625864,0.22901823,-0.14609645
14,-0.02714923,0.08850879,0.005583027,-0.21889824,0.2669132,-0.23615706,-0.09094795,0.15774953,0.07325457,-0.43189776,-0.3485572,-0.5029613,-0.031610634,-0.29015025,0.11125159,0.6685323,0.22446334,-0.48912814,0.453575,0.112638496,0.13487466,0.31430268,0.3972476,0.045116547,0.21332723,-0.06647127,0.13264737,0.3736565,0.18543102,-0.098039486,0.1273628,0.34648207,-0.22248302,0.112983346,-0.08808211,0.16093576,0.25674838,0.11625176,0.0914434,0.2601346,-0.17806782,-0.12038321,0.22926916,-0.037203614,0.6340773,0.28419438,0.012269602,0.14733589,0.19781725,0.34582007,-0.38734654,0.12074511,0.53175014,-0.29460138,-0.48978835,0.23383468,-0.45562118,0.20250107,0.28005114,0.21718705,0.27749917,0.01445178,-0.18493639,0.48328847,0.12124756,0.63880837,-0.034970373,0.4575887,0.32869947,-0.18436523,0.35844922,0.13032317,0.12599328,0.30397248,-0.06629366,-0.22560877,-0.16425975,-0.1260425,-0.10656274,-0.12437177,-0.4714989,0.32823205,0.20649366,-0.12877584,-0.16878057,0.14101894,-0.18973723,0.022865614,0.25053325,0.39357436,-0.009962101,0.090488255,-0.13954471,0.08613525,0.010137363,0.31497157,0.12973537,-0.27441376,0.3175852,0.15256694,-0.5642123,-0.09311661,0.6991698,0.12094438,0.27791455,-0.43770987,0.38543287,-0.081970684,0.6280739,0.4178268,0.15693672,0.00834223,0.053521257,0.20223711,0.29072574,0.50102586,0.61283964,0.61474466,0.3313883,0.083917156,0.04258157,0.31715548,0.5035608,-0.008937526,0.10330834,0.54668796,0.42669806,0.07508987,-0.2969884,0.47704047,0.41482604,0.18878652,0.36586124,-0.07444286,-0.076374315,0.0539788,0.31153256,0.57209265,0.32260588,0.616054,0.048596032,0.24542655
15,0.3282439,-0.3439449,0.41257066,0.571158,0.09309308,-0.10018689,0.060979098,0.17131816,-0.20987174,-0.2094747,0.3477158,-0.32243118,0.37346274,-0.0030996024,-0.074453965,0.32219106,-0.070568934,0.10396957,0.1169262,-0.22649735,0.27677855,0.58721834,0.037276257,0.056788255,-0.1748277,-0.41764054,-0.15801066,0.10216957,-0.0077612684,-0.18224625,0.057520945,0.20737576,-0.026058512,0.46112856,-0.10637344,-0.28794444,-0.15871204,0.26390713,0.11409354,-0.13336627,-0.28590935,0.16578825,-0.6704735,-0.27632627,0.036217827,0.31340164,-0.001507677,-0.34137905,0.11807808,-0.16214292,-0.07039134,-0.4183975,-0.03175735,-0.26356336,-0.3450606,-0.022525383,0.072423376,-0.23119447,-0.13948315,0.053517953,-0.26544634,-0.6102406,-0.06169731,-0.31700134,0.056996074,0.40695915,-0.0864234,0.17501278,0.055661853,0.3480966,-0.29982638,-0.045469187,0.33880353,-0.3270392,-0.3044684,0.046758555,-0.08729198,-0.17278026,0.018980209,0.2162435,0.023949793,-0.19382447,-0.0754741,0.3508874,-0.037482254,0.15027334,0.01940282,0.35568014,0.0648991,0.068675555,0.18050703,-0.01771226,-0.20412396,0.14856021,0.30403382,-0.1517795,-0.3073457,-0.7594056,-0.2545396,-0.15297174,-0.1810563,0.022719039,0.113370664,0.5980394,-0.046737358,0.1032435,-0.19099236,0.09481553,0.15598695,-0.26559252,0.15017232,0.3566327,-0.017609667,-0.49353218,-0.0539961,0.010754871,0.24383387,0.114738345,0.0041487543,0.1854999,0.08279038,-0.17732319,0.10590947,0.13268441,0.1546535,0.20109895,0.22370194,-0.19576669,-0.12628113,0.27376857,0.123508334,-0.19158141,-0.050347727,0.19071434,-0.2173584,0.33609837,-0.106908195,-0.3238976,0.08402522,-0.12755942,-0.45577314,-0.015638957
16,-0.2473747,-0.063717894,0.19227754,0.35430184,0.04066077,-0.24414375,-0.5894137,-0.018912619,0.22333555,0.078823,-0.114570394,-0.26559573,-0.2118872,0.35263824,0.2089061,0.31359833,0.4844402,-0.1478243,0.13534473,-0.50946486,0.2155065,-0.2676094,0.030237606,0.39208,0.1419868,-0.09399125,0.61506337,0.65448934,0.4175424,-0.27144563,-0.016698625,0.42547974,-0.017489897,-0.27190617,0.2675801,0.39897215,0.15141572,-0.10284708,0.21855024,0.17820142,-0.15316986,0.20107947,0.34816355,0.11812865,0.39748403,0.086656384,0.024650972,-0.15417522,-0.42930913,0.05056571,0.08852415,0.19638914,0.12536654,-0.13512604,-0.14014116,0.01317313,-0.119835995,-0.040900156,-0.102345735,-0.02320598,0.20798084,0.22535144,-0.3349715,0.025473686,0.14073248,0.24972102,-0.04040749,-0.049052764,0.04526448,0.28915817,0.48814347,-0.1051864,0.41165698,0.42676932,-0.07613346,0.22174786,0.060312565,0.21997204,0.040252123,0.3028997,0.0440211,0.32781416,0.47478038,0.05776889,-0.339116,-0.26606664,-0.013046571,0.11085225,0.02973427,0.16818465,-0.061668016,-0.35524768,-0.17361812,-0.20099427,-0.3356856,0.30461392,0.16141312,0.18499894,-0.18900478,-0.26403153,0.40074235,0.464247,0.20433153,0.10624636,0.0434904,-0.22004427,-0.029460844,0.41058227,0.24829923,-0.22132382,0.022621999,-0.14683023,0.52942085,-0.35491887,-0.11715547,0.4035897,0.33904234,0.3204584,-0.06658512,0.5531877,0.019667467,-0.4344069,0.19409934,0.18514808,-0.07425998,0.33675176,0.36416692,0.03964717,0.29363224,-0.32825768,-0.2974103,-0.01383858,0.30936983,0.4820778,-0.021252388,0.0021736205,-0.16849989,0.122307695,0.2993481,0.26691455,0.18130323,-0.35078543
17,0.20165904,0.5434637,0.48021528,0.6322568,0.23797774,0.47568846,0.009177229,0.19204323,0.19639772,0.21351957,-0.056884527,0.4124675,0.32965875,0.44736454,0.26404274,0.6360317,-0.07031133,0.16039404,-0.03946036,0.105922796,0.13794196,0.58531934,0.11038092,0.24769232,0.18196072,0.083189525,0.11840395,0.32106036,0.22422187,0.62333345,0.19302551,0.3826491,0.20226026,0.01740204,-0.040052857,-0.059711877,0.14098783,0.43881342,0.07436923,0.31528306,0.6059171,0.5664587,0.6436155,0.8592995,0.5279392,0.8587838,0.0848583,0.14673273,0.78349143,0.0057740198,0.7460816,0.44891542,0.17532027,0.3292587,0.3798442,0.3267111,0.20159952,0.32357168,0.07112642,-0.052454263,0.30323952,0.3170887,0.4797571,0.22108203,0.19347349,0.37743056,0.113392815,0.6881815,0.36155525,0.05211532,-0.068118595,-0.10660389,0.03640566,0.12678379,0.15723273,0.14584169,0.55739266,0.7291787,0.73766875,0.5516344,0.70549667,0.41765893,0.41945106,0.26243263,0.19726183,0.42930967,1.0058998,0.65140206,0.31601363,0.5730559,0.39054462,0.21114956,0.5764246,0.6600176,0.12314001,0.23710302,0.3820119,0.3543679,0.15349114,0.23071179,0.31573474,0.25091213,-0.14880332,0.07914943,0.71268284,0.075456515,0.66327035,0.37177274,0.2772163,0.71348953,0.20604059,0.251629,0.18715255,0.65530515,0.28171238,0.29518318,0.48652026,0.44562414,0.50911325,0.6126676,0.28219023,0.28729743,0.17968906,0.43873692,0.030508842,0.7113174,0.7142301,0.0297418,0.023875698,0.14231955,0.47088948,0.32198173,0.03857004,0.043939564,0.05218395,0.29744324,0.21192747,0.46988443,0.39869213,0.15034404,0.12792647,0.27807742
18,-0.079747334,0.06790804,0.2087756,0.46887136,0.3909082,-0.11426363,-0.28343382,-0.11564948,-0.27678397,-0.20922212,0.28360796,0.017827092,-0.35749963,0.18645547,0.04019827,0.092804916,0.35961843,-0.034861714,0.17659666,-0.051492374,-0.33015257,-0.36107823,0.2829177,0.019036442,0.0077249366,-0.120592155,-0.2712516,0.0057270196,-0.008327873,-0.1705006,-0.08055282,0.55902326,0.2580766,-0.1670581,0.16137525,0.046009585,0.14336188,-0.11595119,0.0074271783,-0.25386608,-0.063912846,0.103839956,0.66846335,-0.18098669,0.084280275,0.34650007,-0.029639136,-0.2528736,-0.0049529136,-0.13589573,-0.12198305,0.26847985,0.13114464,-0.033938494,-0.061953843,0.10123025,-0.105086766,0.04848497,-0.27156416,0.024227543,0.14133567,0.030318324,-0.24543168,-0.1083142,0.10727402,-0.10093125,-0.03417632,-0.18509021,0.42459628,-0.03992287,-0.43580163,-0.16568348,0.16165428,-0.38131472,-0.24582218,0.2751643,-0.02975529,0.3511875,-0.10448621,-0.41056487,-0.0180738,0.44283164,0.015649624,-0.034013808,0.057938024,-0.074909605,-0.25788423,0.0872943,-0.1448275,-0.090187535,-0.08980475,-0.15982483,0.15161702,0.07594288,-0.12168008,0.32401258,0.34231022,0.14116465,-0.27878815,0.12461511,-0.21379784,-0.13153875,-0.037657734,-0.4257229,-0.080358356,-0.13182181,-0.117363326,-0.08498543,0.69212455,0.078587644,0.088579565,-0.29303777,-0.40959287,-0.14384426,0.035368685,0.32401896,0.35633305,-0.20848246,0.0739916,0.49320635,0.3853945,0.05098776,0.19570954,-0.11673365,-0.12440273,-0.13370728,-0.062223613,-0.018876677,-0.0127789145,-0.15245417,0.17976168,0.33503804,-0.2378821,0.10473296,-0.19539954,0.15282194,0.1217696,0.2909975,-0.2011902,0.031522498,0.25280333,-0.29216707
19,-0.22221382,0.10208125,-0.033543374,-0.32751194,-0.09917566,0.47334266,0.3346911,0.31004137,0.18187317,0.3177428,0.021875808,-0.15867117,0.097607024,-0.27364767,-0.0096791275,-0.061472654,0.046290454,0.037931405,-0.39590022,-0.042619515,0.074799456,0.36264762,-0.45917672,0.12022516,0.14230694,-0.119616516,-0.22464254,-0.13522807,-0.27369022,0.33569375,-0.08186446,0.38512558,-0.264543,-0.1102881,-0.2905421,-0.44526702,-0.14785056,0.6117409,0.17368548,-0.10582601,0.44881126,0.48031327,0.07655221,-0.25592327,0.21580186,-0.11137185,0.08418278,-0.21990764,0.38884938,-0.048351783,0.034486946,0.17663942,-0.15340155,0.3658404,0.10077986,-0.35333404,0.06451412,0.5401868,-0.18887307,0.2935896,0.70064133,0.5873377,0.18251239,0.18203786,0.20513487,0.33853394,0.04811305,-0.12623814,-0.021668732,0.0017167741,0.2447359,-0.18186116,0.21300642,-0.11508714,0.05643071,0.07653055,-0.5944032,0.1009539,0.16601461,-0.025234364,0.26358032,-0.079546615,0.17787775,0.31230438,-0.11081861,0.2752917,-0.18446311,0.42414162,0.00728491,0.31297955,-0.044784665,0.35093713,-0.43485415,-0.15903504,-0.20661014,0.30250242,0.20996012,-0.3510008,0.016694877,0.35851553,0.073521756,0.41970408,-0.118527934,0.07531229,-0.15235233,0.07036948,0.32717708,0.2334444,0.15260808,-0.05820891,0.22194505,0.38030547,0.12368639,0.5934266,0.24817972,0.36023885,0.506287,0.15337187,0.36316648,0.14807525,0.06671599,0.01049037,-0.27591768,-0.08488408,0.07339569,0.11140779,0.28090876,-0.0027214002,-0.035514828,0.35344037,0.56169885,0.54031277,0.019582136,-0.097049,0.13472897,-0.4564144,-0.22720656,0.40837577,0.044379752,-0.11036488,-0.1811591,0.11589349
20,-0.32174897,-0.3530031,-0.26568115,-0.28300402,-0.5159079,-0.28537825,-0.14789852,-0.31370658,-0.45126292,-0.16008098,-0.66778594,-0.69521695,-0.7159582,-0.3505178,-0.46816096,-0.36706442,-0.47896743,-0.091087304,-0.9226182,-0.22421642,-0.6185002,-0.3805696,-0.83136564,-0.6406895,-0.25102043,-0.3694518,-0.39804736,-0.52796906,-0.33962145,-0.3805766,-0.39998466,-0.30710164,-0.4508875,-0.22818479,-0.50654846,-0.42719314,-0.69332635,-0.33629206,0.01881223,-0.405513,-0.03332482,-0.53867173,-0.6216409,-0.42963836,-0.3654449,-0.1976651,-0.19570328,-0.49788594,-0.14591411,-0.7031964,-0.3540801,-0.9162614,-1.0371097,-0.62068385,-0.70147276,-0.7675501,-0.14874358,-0.20032176,-0.5161006,-0.22758015,-0.16509166,0.14481726,-0.23951192,-0.27276987,-0.6430426,-0.4976326,-0.083740056,-0.23268719,-0.20055285,-0.3854788,-0.51019067,-0.5973785,-0.34483436,-0.49473742,-0.27975845,0.13488165,0.080002144,-0.63616097,-0.5160054,-0.2945213,-0.5496957,-0.23179983,-0.08486221,-0.3598591,-0.09664339,-0.7401112,-0.32034782,-0.46972838,-0.21873234,-0.47066033,-0.16088629,-0.31201807,-0.39603436,-0.7455327,-0.40040278,-0.5790056,0.17772512,-0.26204297,-0.40732917,-0.8361318,-0.3321585,-0.6861998,-0.77117264,-0.1938991,-0.071796566,-0.10832071,0.11939433,-0.50410944,-0.5894602,-0.5754639,-0.5946425,-0.4741768,-0.5857984,-0.65499264,-0.86878216,-0.19345567,0.120252624,-0.3419315,-0.10108588,-0.08398622,-0.69831085,-0.08694831,-0.88495296,-0.4882129,-0.4567429,-0.8337832,-0.578266,-0.21218126,-0.35775614,-0.17368667,-0.51172936,-0.46320432,-0.68501514,-0.53943396,0.21848658,-0.6735989,-0.5859207,-0.5179106,-0.41963091,-0.32607874,-0.0906506,-0.2790609
21,0.0063948417,0.23681429,0.29818204,0.14748417,0.16519967,0.017560387,0.21625635,0.22836629,-0.014579946,-0.054826625,-0.5085443,-0.34405014,-0.02127869,-0.06954965,-0.15273885,0.8731236,-0.4401185,0.23174009,0.03051911,0.19294545,0.06792616,0.56039435,-0.028573181,-0.30321845,-0.2989924,-0.6513053,-0.529932,0.42823237,0.09354553,-0.14871755,-0.0818064,-0.08181478,-0.096024714,0.015063721,0.21189411,0.18225555,-0.06916628,-0.18133876,-0.054687414,-0.15889867,-0.03701151,-0.07113566,0.12643121,-0.22058608,0.13810515,0.09414051,0.029028164,-0.24620153,-0.46767953,0.21503118,0.11257954,0.15464994,-0.06567173,-0.059088312,-0.028854638,0.3368278,0.16056228,0.024547175,0.15865038,-0.0080029415,0.11993751,0.034359034,-0.0047053536,-0.3182778,-0.2596237,0.063945174,-0.022372255,0.24793316,0.18739231,-0.3848348,-0.09850679,0.1158304,-0.12394982,0.21153608,0.2570169,-0.041601088,0.3656376,0.24175216,-0.4540505,0.007069889,-0.5086096,0.23287724,-0.19854343,-0.15535475,-0.25462472,-0.15045701,-0.17563127,0.45470363,-0.11086388,0.08636486,0.08424625,0.34193847,-0.26259026,-0.040146727,-0.04346563,0.14275219,0.2588045,0.42218643,0.24069604,-0.029767983,-0.117096685,-0.20370732,0.35144633,-0.109892175,0.51879007,0.19263534,-0.22343346,-0.33393556,0.24434344,0.18313675,-0.20435221,-0.1349407,-0.3714904,-0.064927645,0.15677655,0.18093686,0.05222244,-0.04415125,0.23926826,0.024189487,-0.11358858,0.05199971,0.023728082,0.06769786,0.34872898,0.14739151,0.07805022,0.32646218,-0.10024962,-0.118971474,0.31612128,0.05517612,0.36847314,-0.23576991,0.308189,0.39878395,0.23134431,-0.01772343,0.16787834,0.45963612,-0.013918549,-0.008236757
22,0.022440558,0.29411402,-0.47565186,-0.3269576,0.0922254,-0.13435617,-0.33283252,0.569788,0.39362255,-0.011411735,0.0411527,0.13780326,0.024827283,-0.29862395,0.19463892,-0.0089983605,-0.16405071,0.08698119,0.24737976,-0.0018320759,0.2998833,-0.055958938,0.021851588,0.50464106,0.30088937,0.093427934,0.48188177,0.35987616,0.37495252,0.2171684,0.2421066,0.15202935,0.45803413,0.40069118,0.17563646,-0.11446042,-0.069131166,-0.04905681,0.024554376,-0.10525654,-0.28393477,0.15635529,0.47532538,0.1034011,0.11122996,-0.29798186,0.045945857,0.5738941,0.050938576,0.5688215,0.5276219,0.36442727,0.30951968,0.6260248,0.5508349,0.16928501,0.132258,-0.23598164,-0.018001297,0.113148406,-0.29334134,-0.059458155,0.2137242,0.15178625,0.027362183,-0.08615372,0.088135324,-0.30446553,0.525793,-0.089025736,0.19504797,0.5203607,-0.047656532,0.3506806,0.11258654,0.14683717,0.20135355,-0.05075618,0.60876083,0.06127891,0.49010825,0.20750742,-0.08379378,0.2876958,0.05227431,-0.33209503,-0.12054244,-0.37791604,-0.08640674,0.05926982,0.23838083,0.070732035,0.06383438,0.2952752,0.26814893,0.23455939,0.19151579,0.50861746,0.48379216,0.36015671,0.16213787,0.40064675,0.56432116,0.40895146,0.1629598,0.041579768,0.3276093,-0.10171142,0.6579349,0.2887054,-0.021139327,0.04720575,-2.4775072e-05,0.30388883,0.5927687,0.28344867,0.13668197,0.421925,0.15797684,-0.21084648,0.51855356,0.5554667,0.028584257,0.12206366,0.1275698,0.4519821,0.17495894,0.23483877,-0.118988946,-0.11532061,0.24465151,-0.03472744,0.03067696,-0.04393966,0.31101483,0.24987131,-0.25529703,0.007882637,0.4237918,0.016819615,0.05363059,0.024615431
23,0.47636867,-0.0037661674,-0.687832,-0.6891808,-0.1781783,-0.43409932,0.46859038,-0.27996048,0.30278274,-0.13035174,-0.011541667,0.3227832,-0.46953452,-0.6900444,0.006194411,-0.5775359,-0.13163985,0.122700736,-0.23282604,0.09265104,0.28591216,-0.45310846,-0.08149692,0.25086397,0.54750293,0.26259133,0.11083189,-0.40745756,0.11128019,0.048659116,0.012974004,-0.4414183,0.11059123,-0.036004793,-0.4701876,-0.5056939,-0.01888136,0.41768512,0.0061739585,0.33905914,-0.2725703,0.36718422,-0.55889136,0.33537114,0.20878202,0.43121693,0.03625728,0.22127205,0.52782655,-0.33221427,-0.063641086,-0.22761424,0.14446744,-0.36061153,-0.11907108,-0.40138075,0.12754661,0.056566678,0.011464562,-0.062242586,0.012406898,-0.060972407,0.18545061,-0.20298307,0.15573888,0.18538193,0.07878766,0.49383295,-0.20293784,0.46718144,0.31293064,-0.10699176,0.15595347,-0.3467747,0.133469,-0.13042466,-0.44535297,0.15484571,0.5611985,0.32923928,-0.4810961,-0.35652038,0.3187766,-0.045831453,0.11103172,0.42333868,0.42172077,-0.12759802,0.4881517,-0.1614181,0.23901296,-0.32780102,0.41297448,0.0688201,0.15969703,-0.7216248,0.28355482,-0.1754818,-0.5246238,0.33044702,0.11153033,-0.16272238,-0.17261277,-0.06441461,0.20162913,0.073700935,0.30387592,0.58519846,-0.45489827,-0.008914477,0.012175436,0.3627249,0.28725347,-0.062366746,0.27007094,-0.5098111,-0.3462989,-0.054221403,-0.066808164,-0.66725034,-0.3629642,0.43162993,0.11046134,-0.15882477,0.35161427,-0.09645529,-0.025920294,-0.18119521,-0.068204254,0.47574964,0.28142002,-0.527186,-0.24555837,-0.1436045,-0.07407416,-0.31464827,-0.033752326,0.34999427,-0.004758853,0.1328325,0.4632198,0.21025269
